,GTT,GTn,GGn,Ts,T48,T2,P48,P2,Pexh,TIC,mf,GT_coef1,GT_coef2,Y
1205,50993.72900000001,3087.485,9305.679,437.99,913.196,728.666,3.588,18.413,1.042,59.585,1.18,0.983,0.991,24
1206,21628.615,1924.309,8471.664,175.271,715.6110000000001,638.783,2.086,11.213,1.026,25.635,0.507,0.976,0.977,15
1207,21624.452,1924.329,8465.638,175.207,690.534,631.0509999999999,2.089,11.075,1.0270000000000001,24.308000000000003,0.48100000000000004,0.997,0.992,15
1208,29794.368,2307.304,8831.351,246.313,763.6210000000001,666.205,2.501,13.068,1.03,33.52,0.664,0.97,0.9990000000000001,18
1209,8374.455,1386.731,7032.52,60.299,575.51,575.655,1.393,7.516,1.021,11.913,0.23600000000000002,0.998,0.986,9
1210,39002.977999999996,2678.035,9118.389000000001,332.44300000000004,824.9789999999999,688.03,2.983,15.690999999999999,1.036,44.144,0.8740000000000001,0.985,0.981,21
1211,21633.412,1924.316,8486.715,175.305,719.5219999999999,641.445,2.081,11.159,1.026,25.776,0.51,0.963,0.98,15
1212,50991.373,3087.362,9297.706,438.06300000000005,920.829,728.669,3.6010000000000004,18.660999999999998,1.042,60.428000000000004,1.196,0.9890000000000001,0.98,24
1213,14726.161,1547.4779999999998,7834.898,113.79700000000001,641.626,610.092,1.653,8.811,1.022,17.162,0.34,0.951,0.997,12
1214,6033.645,1395.221,6683.4130000000005,10.169,615.6759999999999,571.5790000000001,1.305,7.064,1.0190000000000001,0.414,0.262,0.975,0.985,3
1215,21633.952999999998,1924.345,8496.311,175.294,698.612,636.49,2.0780000000000003,10.967,1.026,24.613000000000003,0.48700000000000004,0.97,0.998,15
1216,72777.803,3560.417,9774.931999999999,644.91,1080.4669999999999,780.4960000000001,4.495,22.401,1.05,89.296,1.768,0.966,0.9940000000000001,27
1217,5084.464,1352.001,6624.66,7.622000000000001,596.286,564.577,1.266,6.874,1.0190000000000001,17.705,0.253,0.9890000000000001,0.9840000000000001,3
1218,14717.19,1547.442,7697.578,113.72200000000001,636.872,603.253,1.666,9.014,1.023,17.101,0.33899999999999997,0.996,0.9790000000000001,12
1219,3737.2929999999997,1386.645,6809.536,30.031999999999996,519.526,562.17,1.235,6.64,1.02,0.0,0.14800000000000002,0.975,0.987,6
1220,4865.38,1344.681,6762.791,22.363000000000003,547.784,559.816,1.262,6.745,1.02,22.250999999999998,0.20800000000000002,0.998,0.9990000000000001,6
1221,14721.101,1547.46,7763.928000000001,113.77,630.16,604.086,1.66,8.856,1.023,16.715,0.331,0.98,0.995,12
1222,6845.651999999999,1362.786,6731.29,25.691,612.1569999999999,570.7869999999999,1.328,7.235,1.0190000000000001,16.449,0.276,0.995,0.9790000000000001,6
1223,3472.687,1383.358,6769.455,29.401,516.716,561.146,1.226,6.648,1.02,0.327,0.142,0.981,0.977,6
1224,3950.413,1412.7879999999998,6689.953,11.186,551.636,562.613,1.242,6.692,1.0190000000000001,0.0,0.18600000000000003,0.9790000000000001,0.987,3
1225,2891.0359999999996,1370.605,6765.019,27.024,504.995,559.0790000000001,1.203,6.531000000000001,1.0190000000000001,6.5729999999999995,0.132,0.978,0.976,6
1226,50977.147000000004,3086.94,9289.348,437.95099999999996,919.1030000000001,726.243,3.612,18.802,1.042,60.497,1.198,1.0,0.975,24
1227,72777.053,3560.413,9769.436,644.854,1074.847,778.672,4.501,22.433000000000003,1.05,88.904,1.76,0.971,0.9940000000000001,27
1228,38985.666,2678.0809999999997,9132.074,332.11800000000005,826.682,691.837,2.965,15.462,1.035,43.972,0.871,0.9670000000000001,0.991,21
1229,72768.67,3560.3940000000002,9748.931999999999,645.0830000000001,1064.589,774.568,4.526,22.686,1.051,88.444,1.751,0.985,0.988,27
1230,29795.429,2307.294,8836.135,246.285,778.416,670.857,2.499,13.152000000000001,1.03,34.394,0.6809999999999999,0.958,0.991,18
1231,72765.953,3560.4040000000005,9778.133,644.82,1108.6480000000001,787.404,4.497,22.721,1.0490000000000002,91.891,1.819,0.953,0.9790000000000001,27
1232,6066.049,1391.2279999999998,6826.119000000001,30.958000000000002,573.7919999999999,569.0409999999999,1.31,6.999,1.02,0.0,0.22,0.98,0.997,6
1233,3557.671,1390.505,6640.257,9.875,548.814,560.786,1.226,6.664,1.0190000000000001,4.365,0.184,0.985,0.977,3
1234,72775.74900000001,3560.4240000000004,9773.348,644.81,1082.174,780.77,4.497,22.454,1.05,89.50200000000001,1.7719999999999998,0.966,0.992,27
1235,21637.632999999998,1924.346,8506.131,175.34099999999998,706.7610000000001,639.818,2.075,10.970999999999998,1.026,25.009,0.495,0.958,0.996,15
1236,8378.696,1386.754,7100.269,60.353,603.655,586.472,1.389,7.5760000000000005,1.02,13.0,0.257,0.955,0.975,9
1237,6216.4890000000005,1353.089,6778.991,23.916,582.668,565.997,1.305,6.984,1.02,20.000999999999998,0.248,0.993,0.9990000000000001,6
1238,3297.692,1377.219,6607.177,9.057,536.735,556.3919999999999,1.215,6.593999999999999,1.0190000000000001,7.2989999999999995,0.175,0.9990000000000001,0.9790000000000001,3
1239,38984.193999999996,2678.085,9134.619,332.17800000000005,818.363,690.056,2.9619999999999997,15.352,1.036,43.347,0.858,0.9690000000000001,0.998,21
1240,39001.365,2678.0370000000003,9118.735999999999,332.42699999999996,832.3889999999999,690.2330000000001,2.983,15.744000000000002,1.035,44.648,0.884,0.98,0.977,21
1241,21633.5,1924.346,8495.299,175.317,696.648,635.825,2.079,10.959000000000001,1.026,24.511999999999997,0.485,0.972,0.9990000000000001,15
1242,21621.64,1924.3139999999999,8454.048,175.22799999999998,698.497,632.123,2.092,11.192,1.0270000000000001,24.791999999999998,0.491,1.0,0.982,15
1243,2036.338,1401.275,6690.845,10.395,482.381,549.562,1.171,6.218999999999999,1.0190000000000001,0.0,0.111,0.9890000000000001,1.0,3
1244,39001.977999999996,2678.0370000000003,9118.83,332.409,827.312,688.805,2.983,15.702,1.036,44.29600000000001,0.877,0.983,0.98,21
1245,14716.197,1547.442,7693.238,113.706,635.989,602.8340000000001,1.666,9.016,1.023,17.065,0.33799999999999997,0.998,0.9790000000000001,12
1246,3692.417,1345.7839999999999,6770.8330000000005,22.566,545.587,564.823,1.224,6.681,1.0190000000000001,21.526,0.18899999999999997,0.9670000000000001,0.975,6
1247,72777.387,3560.4179999999997,9773.829,644.803,1079.336,780.1289999999999,4.496,22.406999999999996,1.05,89.21700000000001,1.766,0.9670000000000001,0.9940000000000001,27
1248,29798.462000000003,2307.218,8850.081,246.328,777.295,671.76,2.494,13.069,1.03,34.251,0.6779999999999999,0.95,0.996,18
1249,8379.011,1386.757,7117.911999999999,60.352,588.555,582.636,1.389,7.478,1.02,12.390999999999998,0.245,0.963,0.9890000000000001,9
1250,3459.12,1348.455,6867.9619999999995,23.063000000000002,525.065,563.0369999999999,1.215,6.48,1.0190000000000001,19.084,0.168,0.953,1.0,6
1251,39000.54,2678.042,9119.211,332.385,833.048,690.5360000000001,2.9819999999999998,15.74,1.035,44.683,0.885,0.9790000000000001,0.977,21
1252,38997.145,2678.07,9124.507,332.244,807.951,684.6010000000001,2.977,15.447000000000001,1.036,42.833999999999996,0.848,0.988,0.996,21
1253,50993.827000000005,3087.482,9303.16,437.959,919.4580000000001,729.653,3.592,18.535999999999998,1.042,60.168,1.1909999999999998,0.983,0.985,24
1254,2853.7670000000003,1358.414,6789.434,24.813000000000002,509.529,559.8330000000001,1.198,6.484,1.0190000000000001,13.114,0.142,0.9690000000000001,0.981,6
1255,72763.094,3560.401,9771.806,645.056,1105.765,786.217,4.504,22.802,1.0490000000000002,91.788,1.817,0.9570000000000001,0.977,27
1256,29791.002999999997,2307.455,8821.426,246.27,785.6469999999999,671.6139999999999,2.504,13.285,1.03,34.912,0.691,0.963,0.982,18
1257,50993.045,3087.442,9298.244,437.98800000000006,913.572,726.915,3.5989999999999998,18.569000000000003,1.042,59.82,1.1840000000000002,0.992,0.985,24
1258,8379.169,1386.757,7112.8859999999995,60.358999999999995,600.812,586.096,1.389,7.546,1.02,12.880999999999998,0.255,0.9540000000000001,0.9790000000000001,9
1259,14721.021999999999,1547.4579999999999,7757.054,113.765,638.809,606.207,1.66,8.923,1.023,17.121,0.33899999999999997,0.976,0.987,12
1260,5176.03,1319.727,6645.592,5.9270000000000005,623.101,570.055,1.26,6.881,1.0190000000000001,31.271,0.28600000000000003,0.9640000000000001,0.98,3
1261,38984.372,2678.078,9132.515,332.22900000000004,832.4110000000001,693.59,2.964,15.499,1.035,44.356,0.878,0.963,0.988,21
1262,14722.698999999999,1547.461,7774.313,113.764,648.6569999999999,609.612,1.659,8.957,1.022,17.551,0.34700000000000003,0.9640000000000001,0.982,12
1263,3387.759,1381.58,6817.960999999999,29.08,509.68699999999995,560.839,1.2209999999999999,6.555,1.02,0.6940000000000001,0.136,0.972,0.9890000000000001,6
1264,6789.9169999999995,1381.5020000000002,6820.686,29.155,593.755,570.8380000000001,1.329,7.104,1.02,5.9,0.251,0.982,0.9990000000000001,6
1265,4063.632,1344.861,6835.861,22.44,549.185,566.2819999999999,1.235,6.644,1.0190000000000001,22.4,0.19699999999999998,0.956,0.991,6
1266,21620.506,1924.305,8448.748,175.19400000000002,704.284,633.207,2.094,11.261,1.0270000000000001,25.13,0.49700000000000005,1.0,0.976,15
1267,72769.711,3560.415,9779.696,645.004,1101.849,785.953,4.493,22.598000000000003,1.0490000000000002,91.205,1.805,0.955,0.9840000000000001,27
1268,14720.452,1547.454,7744.704000000001,113.758,641.391,606.418,1.662,8.961,1.023,17.253,0.342,0.978,0.983,12
1269,72776.13900000001,3560.41,9765.04,645.091,1070.395,777.2280000000001,4.506,22.46,1.05,88.59200000000001,1.754,0.975,0.9940000000000001,27
1270,3379.2909999999997,1384.755,6625.633000000001,9.485,536.418,557.015,1.219,6.595,1.0190000000000001,5.452000000000001,0.174,0.996,0.982,3
1271,5670.003000000001,1401.245,6711.882,10.515,595.007,568.689,1.295,6.94,1.0190000000000001,0.0,0.24100000000000002,0.976,0.996,3
1272,8374.005,1386.723,7025.715,60.298,575.435,575.384,1.393,7.524,1.021,11.913,0.23600000000000002,1.0,0.985,9
1273,14720.452,1547.4579999999999,7755.235,113.762,629.678,603.605,1.66,8.867,1.023,16.702,0.331,0.983,0.9940000000000001,12
1274,3182.742,1382.695,6621.65,9.37,531.752,556.279,1.212,6.563,1.0190000000000001,5.806,0.168,0.996,0.981,3
1275,14720.881000000001,1547.4579999999999,7756.272,113.762,634.874,605.0880000000001,1.66,8.899,1.023,16.941,0.335,0.9790000000000001,0.99,12
1276,4584.395,1393.5339999999999,6802.880999999999,31.349,540.75,564.844,1.265,6.806,1.02,0.0,0.175,0.98,0.987,6
1277,72769.18,3560.41,9762.045,644.975,1082.608,779.957,4.512,22.674,1.05,89.84200000000001,1.778,0.971,0.985,27
1278,29767.541,2306.9410000000003,8810.704,246.045,752.337,661.184,2.508,13.09,1.031,32.923,0.652,0.99,1.0,18
1279,4718.298,1344.4979999999998,6830.42,22.388,570.511,569.654,1.255,6.782,1.0190000000000001,23.462,0.222,0.955,0.988,6
1280,14722.028999999999,1547.465,7780.647,113.76299999999999,627.274,603.946,1.6580000000000001,8.809,1.023,16.562,0.32799999999999996,0.977,1.0,12
1281,14719.645,1547.455,7742.187,113.757,628.322,602.705,1.662,8.881,1.023,16.654,0.33,0.988,0.993,12
1282,21630.968999999997,1924.325,8482.589,175.28,708.428,637.885,2.083,11.106,1.026,25.201999999999998,0.499,0.973,0.986,15
1283,21622.751,1924.32,8458.494,175.202,695.186,631.643,2.0909999999999997,11.145,1.0270000000000001,24.593000000000004,0.48700000000000004,0.9990000000000001,0.986,15
1284,14723.702,1547.4660000000001,7791.509,113.79,646.986,609.847,1.6569999999999998,8.917,1.022,17.455,0.34600000000000003,0.96,0.986,12
1285,2828.8379999999997,1362.06,6813.559,25.480999999999998,504.23900000000003,559.481,1.197,6.444,1.0190000000000001,11.06,0.136,0.966,0.987,6
1286,1256.213,1380.9170000000001,6672.16,9.17,459.24199999999996,544.855,1.138,6.042999999999999,1.0190000000000001,0.0,0.085,0.991,1.0,3
1287,39005.021,2678.028,9117.514000000001,332.41,820.341,686.4889999999999,2.985,15.67,1.036,43.842,0.868,0.9890000000000001,0.983,21
1288,14724.646999999999,1547.47,7807.158,113.803,647.555,610.631,1.656,8.894,1.022,17.463,0.34600000000000003,0.955,0.988,12
1289,29762.302000000003,2306.833,8790.127,245.975,759.549,661.454,2.515,13.253,1.031,33.478,0.6629999999999999,0.9990000000000001,0.9890000000000001,18
1290,29761.987,2306.835,8789.085,246.02700000000002,763.7739999999999,662.574,2.515,13.29,1.031,33.743,0.6679999999999999,0.997,0.986,18
1291,2873.098,1362.11,6862.472,25.499000000000002,499.522,559.2230000000001,1.198,6.374,1.0190000000000001,10.655,0.133,0.9590000000000001,1.0,6
1292,29798.222999999998,2307.222,8847.726,246.347,773.039,670.337,2.495,13.050999999999998,1.03,34.005,0.6729999999999999,0.9540000000000001,0.998,18
1293,21631.958,1924.3339999999998,8488.051,175.28400000000002,704.168,637.236,2.081,11.048,1.026,24.948,0.494,0.972,0.991,15
1294,21626.187,1924.329,8470.251,175.24900000000002,694.47,632.648,2.0869999999999997,11.077,1.0270000000000001,24.502,0.485,0.991,0.991,15
1295,8376.851,1386.744,7069.705,60.33,592.1,581.941,1.391,7.555,1.02,12.56,0.249,0.973,0.9790000000000001,9
1296,72760.207,3560.388,9761.855,644.952,1099.49,783.975,4.515,22.903000000000002,1.05,91.454,1.81,0.9640000000000001,0.975,27
1297,29794.012000000002,2307.35,8832.379,246.312,792.597,674.547,2.5,13.277000000000001,1.03,35.269,0.698,0.9520000000000001,0.981,18
1298,72763.461,3560.381,9737.532,644.765,1060.547,772.7810000000001,4.539,22.84,1.051,88.33200000000001,1.749,0.992,0.9840000000000001,27
1299,14717.863000000001,1547.444,7706.194,113.738,638.639,604.091,1.665,9.01,1.023,17.172,0.34,0.992,0.9790000000000001,12
1300,6498.04,1330.422,6696.916,6.535,648.316,574.9169999999999,1.2990000000000002,7.0360000000000005,1.0190000000000001,26.756,0.316,0.9570000000000001,0.991,3
1301,29791.952,2307.395,8822.979,246.273,765.805,666.0980000000001,2.504,13.129000000000001,1.03,33.7,0.667,0.9740000000000001,0.995,18
1302,2204.058,1404.9520000000002,6698.576,10.663,492.561,552.456,1.178,6.282,1.0190000000000001,0.0,0.12,0.982,0.996,3
1303,38989.701,2678.067,9126.446,332.26099999999997,843.095,695.16,2.972,15.690999999999999,1.035,45.216,0.895,0.9640000000000001,0.977,21
1304,72762.87,3560.387,9758.499,644.852,1091.09,781.725,4.518,22.853,1.05,90.74700000000001,1.796,0.9690000000000001,0.978,27
1305,5568.079000000001,1394.164,6796.94,31.494,565.431,567.7769999999999,1.297,6.979,1.02,0.0,0.20600000000000002,0.9840000000000001,0.988,6
1306,29762.933999999997,2306.764,8805.378,245.945,756.0319999999999,661.791,2.51,13.144,1.031,33.178000000000004,0.657,0.991,0.996,18
1307,38984.349,2678.0759999999996,9131.979,332.10699999999997,836.834,694.7260000000001,2.965,15.543,1.035,44.67,0.884,0.961,0.985,21
1308,38978.168,2678.08,9140.026,332.12,825.742,693.5010000000001,2.955,15.315999999999999,1.035,43.742,0.866,0.958,0.998,21
1309,21625.826,1924.316,8465.88,175.25900000000001,703.592,634.7909999999999,2.088,11.163,1.026,25.016,0.495,0.988,0.983,15
1310,38988.896,2678.0759999999996,9128.575,332.269,830.414,692.059,2.97,15.552999999999999,1.035,44.302,0.877,0.9690000000000001,0.986,21
1311,38988.721,2678.075,9128.556,332.283,832.1060000000001,692.539,2.97,15.567,1.035,44.419,0.879,0.968,0.985,21
1312,6933.684,1345.152,6680.19,7.25,638.7040000000001,571.0,1.3159999999999998,7.067,1.0190000000000001,19.199,0.31,0.978,0.9990000000000001,3
1313,3974.845,1345.379,6863.416,22.528000000000002,542.885,565.725,1.2309999999999999,6.584,1.0190000000000001,21.796,0.191,0.9520000000000001,0.998,6
1314,39004.126000000004,2678.038,9119.157,332.36199999999997,810.712,684.112,2.983,15.564,1.036,43.138000000000005,0.8540000000000001,0.993,0.99,21
1315,6946.861999999999,1374.3139999999999,6811.8730000000005,27.815,599.127,570.802,1.331,7.122999999999999,1.02,9.993,0.261,0.9840000000000001,0.9990000000000001,6
1316,21625.047000000002,1924.326,8466.601999999999,175.207,693.9060000000001,632.113,2.088,11.092,1.0270000000000001,24.487,0.485,0.9940000000000001,0.99,15
1317,21635.866,1924.351,8502.951,175.28799999999998,699.337,637.371,2.076,10.937000000000001,1.026,24.624000000000002,0.48700000000000004,0.965,1.0,15
1318,4754.723,1344.505,6835.295999999999,22.398000000000003,571.117,569.811,1.256,6.779,1.0190000000000001,23.444000000000003,0.223,0.9540000000000001,0.9890000000000001,6
1319,7269.762,1352.8039999999999,6700.981,7.751,657.502,576.15,1.327,7.167000000000001,1.0190000000000001,16.189,0.325,0.9640000000000001,0.993,3
1320,8377.615,1386.749,7082.590999999999,60.34,597.372,583.972,1.39,7.566,1.02,12.762,0.253,0.965,0.977,9
1321,72763.776,3560.389,9745.878,644.71,1072.0,776.185,4.53,22.835,1.051,89.23,1.766,0.983,0.982,27
1322,50996.525,3087.558,9316.458,437.99300000000005,948.357,740.303,3.5780000000000003,18.624000000000002,1.041,62.18600000000001,1.2309999999999999,0.9540000000000001,0.976,24
1323,38988.07,2678.074,9129.042,332.273,832.778,692.8489999999999,2.969,15.562999999999999,1.035,44.455,0.88,0.9670000000000001,0.985,21
1324,8375.782,1386.7379999999998,7061.246,60.317,570.994,575.341,1.392,7.456,1.021,11.713,0.23199999999999998,0.9940000000000001,0.9940000000000001,9
1325,50995.977,3087.5370000000003,9313.149,438.124,943.2739999999999,738.2,3.582,18.623,1.041,61.855,1.225,0.96,0.977,24
1326,8374.726999999999,1386.733,7032.273,60.302,584.529,578.325,1.393,7.563,1.02,12.277999999999999,0.243,0.99,0.9790000000000001,9
1327,50994.960999999996,3087.56,9323.084,438.038,929.8589999999999,737.416,3.562,18.244,1.041,60.45399999999999,1.197,0.9540000000000001,0.9940000000000001,24
1328,21637.73,1924.3410000000001,8505.411,175.293,712.155,641.2819999999999,2.075,11.011,1.026,25.3,0.501,0.955,0.992,15
1329,6171.955,1390.636,6830.460999999999,30.851,576.516,569.626,1.3130000000000002,7.017,1.02,0.0,0.22399999999999998,0.9790000000000001,0.998,6
1330,50994.33900000001,3087.5429999999997,9324.919,437.95300000000003,923.1039999999999,736.19,3.5580000000000003,18.125999999999998,1.041,59.848,1.185,0.955,1.0,24
1331,3489.903,1417.07,6724.776999999999,11.508,543.146,563.318,1.226,6.595,1.0190000000000001,0.0,0.174,0.965,0.988,3
1332,29763.017999999996,2306.833,8807.636,245.928,772.806,666.8,2.508,13.255,1.03,34.19,0.677,0.9790000000000001,0.986,18
1333,21628.6,1924.3120000000001,8472.521,175.227,713.13,638.174,2.086,11.192,1.026,25.499000000000002,0.505,0.977,0.9790000000000001,15
1334,8377.533000000001,1386.749,7082.883000000001,60.333,596.095,583.605,1.39,7.559,1.02,12.710999999999999,0.252,0.966,0.978,9
1335,14718.831,1547.4460000000001,7715.846,113.72,645.745,606.43,1.6640000000000001,9.04,1.022,17.487000000000002,0.34600000000000003,0.9840000000000001,0.975,12
1336,29762.759,2306.75,8804.348,245.94099999999997,755.535,661.557,2.51,13.145,1.031,33.153,0.6559999999999999,0.992,0.996,18
1337,3567.85,1346.8129999999999,6800.681,22.761,537.014,563.896,1.22,6.604,1.0190000000000001,20.628,0.18,0.963,0.983,6
1338,1341.723,1391.6029999999998,6714.1140000000005,10.017999999999999,490.661,556.617,1.1420000000000001,6.185,1.0190000000000001,0.0,0.107,0.95,0.978,3
1339,8377.594000000001,1386.749,7090.37,60.333999999999996,584.42,580.411,1.39,7.49,1.02,12.24,0.242,0.9740000000000001,0.988,9
1340,72755.458,3560.3509999999997,9727.74,644.698,1065.508,773.4169999999999,4.551,23.072,1.051,89.036,1.7630000000000001,0.9940000000000001,0.976,27
1341,29790.988999999998,2307.438,8819.87,246.204,767.43,666.29,2.505,13.158,1.03,33.816,0.67,0.975,0.993,18
1342,6522.67,1387.9129999999998,6770.501,30.339000000000002,592.336,570.222,1.325,7.166,1.02,1.96,0.243,0.991,0.985,6
1343,29789.411,2307.527,8816.098,246.21599999999998,784.663,670.8639999999999,2.506,13.306,1.03,34.882,0.691,0.9670000000000001,0.981,18
1344,21629.171000000002,1924.329,8478.65,175.237,700.4830000000001,635.2230000000001,2.084,11.073,1.026,24.791,0.491,0.981,0.99,15
1345,38992.399,2678.0759999999996,9127.280999999999,332.279,816.7439999999999,687.813,2.972,15.468,1.036,43.387,0.8590000000000001,0.9790000000000001,0.993,21
1346,72770.943,3560.397,9752.881,644.909,1065.035,774.967,4.521,22.619,1.051,88.38799999999999,1.75,0.983,0.99,27
1347,8376.733,1386.744,7066.54,60.324,595.45,582.814,1.391,7.5760000000000005,1.02,12.695,0.251,0.971,0.976,9
1348,50988.78400000001,3087.255,9294.622,438.05699999999996,920.378,727.809,3.605,18.717,1.042,60.472,1.197,0.993,0.978,24
1349,8377.831,1386.75,7102.941,60.345,571.513,576.9830000000001,1.389,7.4079999999999995,1.021,11.710999999999999,0.23199999999999998,0.982,1.0,9
1350,21622.445,1924.309,8455.011,175.21900000000002,703.3919999999999,633.6080000000001,2.092,11.220999999999998,1.0270000000000001,25.053,0.496,0.996,0.9790000000000001,15
1351,29762.572,2306.83,8793.192,246.023,756.335,660.8,2.5140000000000002,13.213,1.031,33.264,0.659,0.9990000000000001,0.992,18
1352,2314.069,1408.096,6707.585,10.905999999999999,503.592,555.831,1.182,6.337999999999999,1.0190000000000001,0.0,0.129,0.972,0.99,3
1353,72781.267,3560.4309999999996,9783.141,644.878,1080.771,781.307,4.484,22.241999999999997,1.05,89.09899999999999,1.764,0.9620000000000001,0.9990000000000001,27
1354,14722.543,1547.46,7770.331999999999,113.77799999999999,650.427,609.936,1.659,8.975,1.022,17.636,0.349,0.9640000000000001,0.98,12
1355,14720.997,1547.457,7755.081999999999,113.764,639.677,606.367,1.661,8.932,1.023,17.163,0.34,0.976,0.986,12
1356,21632.724,1924.3210000000001,8486.549,175.255,714.9989999999999,640.153,2.081,11.129000000000001,1.026,25.535999999999998,0.505,0.966,0.983,15
1357,8380.009,1386.7620000000002,7133.3009999999995,60.37,595.5459999999999,585.274,1.3880000000000001,7.495,1.02,12.661,0.251,0.953,0.986,9
1358,21635.59,1924.3410000000001,8499.378,175.283,704.551,638.5,2.077,10.991,1.026,24.92,0.493,0.9640000000000001,0.995,15
1359,2823.136,1411.951,6704.097,11.089,509.793,555.227,1.202,6.407,1.0190000000000001,0.0,0.141,0.983,0.997,3
1360,50994.162000000004,3087.533,9322.664,438.086,920.311,734.8789999999999,3.5610000000000004,18.141,1.041,59.685,1.182,0.9590000000000001,1.0,24
1361,38981.882000000005,2678.0820000000003,9136.048,332.098,825.3530000000001,692.421,2.96,15.382,1.035,43.798,0.867,0.963,0.995,21
1362,2352.278,1406.985,6698.55,10.765999999999998,494.42699999999996,552.312,1.1840000000000002,6.301,1.0190000000000001,0.0,0.124,0.985,0.998,3
1363,8376.174,1386.74,7071.9580000000005,60.325,565.5369999999999,574.078,1.391,7.415,1.021,11.482999999999999,0.22699999999999998,0.996,1.0,9
1364,21630.057,1924.3139999999999,8477.223,175.265,715.743,639.398,2.084,11.184000000000001,1.026,25.616999999999997,0.507,0.972,0.9790000000000001,15
1365,8374.568000000001,1386.731,7034.674,60.298,575.939,575.861,1.393,7.515,1.021,11.929,0.23600000000000002,0.997,0.986,9
1366,50993.011,3087.441,9301.325,437.93699999999995,921.971,729.8480000000001,3.595,18.602,1.042,60.424,1.196,0.9840000000000001,0.982,24
1367,39006.292,2678.027,9117.723,332.348,810.44,683.689,2.985,15.588,1.036,43.148999999999994,0.8540000000000001,0.995,0.9890000000000001,21
1368,72772.083,3560.413,9769.392,644.977,1086.516,781.475,4.503,22.588,1.05,90.02799999999999,1.7819999999999998,0.966,0.987,27
1369,8378.626,1386.754,7116.459,60.35,574.116,578.248,1.389,7.405,1.021,11.81,0.23399999999999999,0.976,1.0,9
1370,4115.088,1390.668,6786.9,30.785999999999998,529.94,563.013,1.249,6.7410000000000005,1.02,0.0,0.16,0.982,0.983,6
1371,29790.237999999998,2307.4829999999997,8817.984,246.22400000000002,775.9739999999999,668.564,2.506,13.232000000000001,1.03,34.346,0.68,0.971,0.987,18
1372,3945.62,1345.307,6831.236,22.505,545.961,565.684,1.2309999999999999,6.627999999999999,1.0190000000000001,22.166,0.193,0.9570000000000001,0.99,6
1373,38991.362,2678.0840000000003,9129.354,332.311,807.8860000000001,685.748,2.97,15.360999999999999,1.036,42.729,0.846,0.982,1.0,21
1374,29761.456000000002,2306.775,8800.407,246.00599999999997,777.289,667.436,2.511,13.327,1.03,34.503,0.6829999999999999,0.981,0.981,18
1375,50990.154,3087.3179999999998,9301.47,437.971,931.7,732.393,3.596,18.708,1.041,61.211000000000006,1.212,0.9790000000000001,0.976,24
1376,14720.948,1547.454,7746.308000000001,113.766,649.413,608.68,1.662,9.01,1.022,17.618,0.349,0.972,0.977,12
1377,38982.402,2678.077,9133.978000000001,332.214,836.1460000000001,695.0169999999999,2.9619999999999997,15.503,1.035,44.581,0.883,0.9590000000000001,0.987,21
1378,50993.462,3087.4640000000004,9304.769,438.07800000000003,927.671,732.1669999999999,3.591,18.597,1.041,60.795,1.204,0.977,0.981,24
1379,6467.948,1388.5970000000002,6759.326,30.463,592.22,570.038,1.324,7.178,1.02,1.7309999999999999,0.242,0.993,0.982,6
1380,940.482,1369.339,6663.85,8.506,451.395,543.306,1.124,5.973,1.0190000000000001,0.0,0.075,0.99,0.9990000000000001,3
1381,39006.289,2678.031,9118.329,332.366,804.564,682.135,2.985,15.53,1.036,42.726000000000006,0.846,0.998,0.993,21
1382,72771.492,3560.4,9751.530999999999,645.026,1062.005,774.118,4.522,22.605,1.051,88.131,1.745,0.985,0.991,27
1383,50997.667,3087.6209999999996,9318.303,438.00199999999995,943.1489999999999,739.48,3.574,18.517,1.041,61.7,1.2209999999999999,0.9540000000000001,0.981,24
1384,6619.611999999999,1334.658,6685.24,6.715,641.65,572.505,1.304,7.0360000000000005,1.0190000000000001,24.684,0.312,0.968,0.995,3
1385,72760.156,3560.381,9757.119,645.0,1094.932,782.544,4.52,22.929000000000002,1.05,91.145,1.804,0.968,0.975,27
1386,72765.983,3560.408,9774.222,644.813,1103.073,785.78,4.5,22.72,1.0490000000000002,91.469,1.811,0.9570000000000001,0.98,27
1387,50995.53,3087.512,9312.771,438.103,944.323,738.368,3.583,18.644000000000002,1.041,61.952,1.226,0.96,0.976,24
1388,29792.076,2307.424,8826.159,246.21599999999998,799.357,675.8989999999999,2.502,13.36,1.03,35.708,0.7070000000000001,0.9520000000000001,0.975,18
1389,21631.921000000002,1924.3410000000001,8489.673,175.30700000000002,696.459,635.1990000000001,2.081,10.987,1.026,24.526,0.485,0.976,0.997,15
1390,5375.1669999999995,1357.379,6629.806,7.947,605.621,566.669,1.2770000000000001,6.942,1.0190000000000001,15.442,0.262,0.986,0.982,3
1391,14721.793,1547.4579999999999,7762.933000000001,113.772,646.3580000000001,608.521,1.66,8.961,1.022,17.459,0.34600000000000003,0.9690000000000001,0.982,12
1392,8375.556,1386.737,7055.8859999999995,60.317,573.751,575.976,1.392,7.477,1.021,11.828,0.23399999999999999,0.993,0.991,9
1393,29797.5,2307.237,8844.635,246.362,776.2339999999999,670.98,2.496,13.091,1.03,34.215,0.677,0.9540000000000001,0.995,18
1394,50993.827000000005,3087.505,9315.163,437.958,914.079,731.318,3.573,18.226,1.042,59.39,1.176,0.971,0.998,24
